epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,1334.61,0.24467,0.68409,0.89198,0,0,0,0,0,0,0,1.63968e-05,1.63968e-05,1.63968e-05
18,1410.66,0.24082,0.65188,0.88925,0,0,0,0,0,0,0,1.59216e-05,1.59216e-05,1.59216e-05
19,1486.88,0.23681,0.61452,0.88705,0,0,0,0,0,0,0,1.54464e-05,1.54464e-05,1.54464e-05
20,1562.96,0.2361,0.59822,0.88689,0,0,0,0,0,0,0,1.49712e-05,1.49712e-05,1.49712e-05
21,1639.03,0.23273,0.56136,0.88481,0,0,0,0,0,0,0,1.4496e-05,1.4496e-05,1.4496e-05
22,1715.21,0.22841,0.53142,0.88461,0,0,0,0,0,0,0,1.40208e-05,1.40208e-05,1.40208e-05
23,1791.26,0.22583,0.52627,0.88268,0,0,0,0,0,0,0,1.35456e-05,1.35456e-05,1.35456e-05
24,1867.49,0.22868,0.51543,0.88233,0,0,0,0,0,0,0,1.30704e-05,1.30704e-05,1.30704e-05
25,1943.55,0.22294,0.48493,0.88116,0,0,0,0,0,0,0,1.25952e-05,1.25952e-05,1.25952e-05
26,2019.61,0.22275,0.48499,0.87816,0,0,0,0,0,0,0,1.212e-05,1.212e-05,1.212e-05
27,2095.85,0.2206,0.46639,0.87926,0,0,0,0,0,0,0,1.16448e-05,1.16448e-05,1.16448e-05
28,2171.91,0.21729,0.45644,0.87847,0,0,0,0,0,0,0,1.11696e-05,1.11696e-05,1.11696e-05
29,2248.04,0.21646,0.44098,0.8764,0,0,0,0,0,0,0,1.06944e-05,1.06944e-05,1.06944e-05
30,2324.25,0.21517,0.43872,0.87589,0,0,0,0,0,0,0,1.02192e-05,1.02192e-05,1.02192e-05
31,2400.3,0.20846,0.41809,0.87479,0,0,0,0,0,0,0,9.744e-06,9.744e-06,9.744e-06
32,2476.32,0.21152,0.40806,0.87553,0,0,0,0,0,0,0,9.2688e-06,9.2688e-06,9.2688e-06
33,2552.56,0.20631,0.40468,0.87298,0,0,0,0,0,0,0,8.7936e-06,8.7936e-06,8.7936e-06
34,2628.62,0.20585,0.40162,0.87463,0,0,0,0,0,0,0,8.3184e-06,8.3184e-06,8.3184e-06
35,2704.68,0.20519,0.39197,0.87233,0,0,0,0,0,0,0,7.8432e-06,7.8432e-06,7.8432e-06
36,2780.91,0.20435,0.38062,0.87122,0,0,0,0,0,0,0,7.368e-06,7.368e-06,7.368e-06
37,2857.04,0.2041,0.37152,0.87243,0,0,0,0,0,0,0,6.8928e-06,6.8928e-06,6.8928e-06
38,2933.13,0.2043,0.37121,0.87328,0,0,0,0,0,0,0,6.4176e-06,6.4176e-06,6.4176e-06
39,3009.42,0.20038,0.36048,0.87267,0,0,0,0,0,0,0,5.9424e-06,5.9424e-06,5.9424e-06
40,3085.49,0.20172,0.36523,0.87343,0,0,0,0,0,0,0,5.4672e-06,5.4672e-06,5.4672e-06
41,3161.6,0.19885,0.23043,0.8174,0,0,0,0,0,0,0,4.992e-06,4.992e-06,4.992e-06
42,3237.45,0.19058,0.20719,0.81492,0,0,0,0,0,0,0,4.5168e-06,4.5168e-06,4.5168e-06
43,3313.1,0.19098,0.20433,0.81263,0,0,0,0,0,0,0,4.0416e-06,4.0416e-06,4.0416e-06
44,3388.74,0.18931,0.19937,0.81256,0,0,0,0,0,0,0,3.5664e-06,3.5664e-06,3.5664e-06
45,3464.62,0.18683,0.19003,0.81228,0,0,0,0,0,0,0,3.0912e-06,3.0912e-06,3.0912e-06
46,3540.32,0.18481,0.1805,0.80877,0,0,0,0,0,0,0,2.616e-06,2.616e-06,2.616e-06
47,3616,0.18664,0.18695,0.8083,0,0,0,0,0,0,0,2.1408e-06,2.1408e-06,2.1408e-06
48,3691.86,0.18063,0.17662,0.80606,0,0,0,0,0,0,0,1.6656e-06,1.6656e-06,1.6656e-06
49,3767.58,0.18079,0.17256,0.80555,0,0,0,0,0,0,0,1.1904e-06,1.1904e-06,1.1904e-06
50,3846.55,0.18382,0.17112,0.80731,0.93701,0.96162,0.98999,0.95246,0.27679,0.1751,0.81628,7.152e-07,7.152e-07,7.152e-07
