epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,23467.3,1.04427,1.08689,0.94586,0,0,0,0,0,0,0,0.00691596,0.00691596,0.00691596
33,24198.5,1.03957,1.08149,0.94475,0,0,0,0,0,0,0,0.00681648,0.00681648,0.00681648
34,24930.2,1.03432,1.06573,0.94427,0,0,0,0,0,0,0,0.00671699,0.00671699,0.00671699
35,25658.9,1.02973,1.05839,0.94362,0,0,0,0,0,0,0,0.00661751,0.00661751,0.00661751
36,26396.4,1.02809,1.04639,0.94279,0,0,0,0,0,0,0,0.00651803,0.00651803,0.00651803
37,27127.4,1.01595,1.03206,0.93943,0,0,0,0,0,0,0,0.00641854,0.00641854,0.00641854
38,27858.6,1.0184,1.03211,0.93883,0,0,0,0,0,0,0,0.00631906,0.00631906,0.00631906
39,28589.3,1.00675,1.01736,0.93607,0,0,0,0,0,0,0,0.00621957,0.00621957,0.00621957
40,29320.2,1.01049,1.01104,0.93764,0,0,0,0,0,0,0,0.00612008,0.00612008,0.00612008
41,30051.3,1.00888,1.00365,0.93645,0,0,0,0,0,0,0,0.0060206,0.0060206,0.0060206
42,30781.6,0.99599,0.99522,0.93319,0,0,0,0,0,0,0,0.00592112,0.00592112,0.00592112
43,31512.7,0.99838,0.98988,0.93489,0,0,0,0,0,0,0,0.00582163,0.00582163,0.00582163
44,32243.9,0.99231,0.97263,0.93201,0,0,0,0,0,0,0,0.00572215,0.00572215,0.00572215
45,32975,0.98393,0.96627,0.93038,0,0,0,0,0,0,0,0.00562266,0.00562266,0.00562266
46,33706.4,0.98134,0.95879,0.92983,0,0,0,0,0,0,0,0.00552317,0.00552317,0.00552317
47,34437.2,0.9787,0.95382,0.93038,0,0,0,0,0,0,0,0.00542369,0.00542369,0.00542369
48,35168.3,0.96761,0.93995,0.92618,0,0,0,0,0,0,0,0.00532421,0.00532421,0.00532421
49,35899.9,0.96195,0.9277,0.92393,0,0,0,0,0,0,0,0.00522472,0.00522472,0.00522472
50,36631.3,0.96345,0.92816,0.926,0,0,0,0,0,0,0,0.00512524,0.00512524,0.00512524
51,37363,0.95468,0.91464,0.92366,0,0,0,0,0,0,0,0.00502575,0.00502575,0.00502575
52,38094.1,0.94942,0.90607,0.92168,0,0,0,0,0,0,0,0.00492626,0.00492626,0.00492626
53,38825.1,0.94825,0.90368,0.92123,0,0,0,0,0,0,0,0.00482678,0.00482678,0.00482678
54,39556.5,0.94624,0.89211,0.9206,0,0,0,0,0,0,0,0.00472729,0.00472729,0.00472729
55,40287.8,0.93584,0.8785,0.9202,0,0,0,0,0,0,0,0.00462781,0.00462781,0.00462781
56,41019,0.93336,0.87572,0.91881,0,0,0,0,0,0,0,0.00452832,0.00452832,0.00452832
57,41750,0.93036,0.86872,0.91677,0,0,0,0,0,0,0,0.00442884,0.00442884,0.00442884
58,42480.9,0.92896,0.86136,0.91674,0,0,0,0,0,0,0,0.00432936,0.00432936,0.00432936
59,43237.5,0.91911,0.85595,0.91452,0,0,0,0,0,0,0,0.00422987,0.00422987,0.00422987
60,43974.3,0.91397,0.84291,0.91384,0,0,0,0,0,0,0,0.00413039,0.00413039,0.00413039
61,44715.5,0.90674,0.83004,0.91258,0,0,0,0,0,0,0,0.0040309,0.0040309,0.0040309
62,45445.9,0.90161,0.82298,0.91049,0,0,0,0,0,0,0,0.00393142,0.00393142,0.00393142
63,46178,0.90471,0.81571,0.91105,0,0,0,0,0,0,0,0.00383193,0.00383193,0.00383193
64,46904.4,0.88883,0.80285,0.90791,0,0,0,0,0,0,0,0.00373245,0.00373245,0.00373245
65,47635.8,0.89342,0.8005,0.90812,0,0,0,0,0,0,0,0.00363296,0.00363296,0.00363296
66,48368.2,0.88099,0.7871,0.90603,0,0,0,0,0,0,0,0.00353347,0.00353347,0.00353347
67,49100.3,0.88333,0.77926,0.90608,0,0,0,0,0,0,0,0.00343399,0.00343399,0.00343399
68,49832.3,0.87414,0.77305,0.9043,0,0,0,0,0,0,0,0.0033345,0.0033345,0.0033345
69,50564.3,0.87001,0.76522,0.90421,0,0,0,0,0,0,0,0.00323502,0.00323502,0.00323502
70,51296.9,0.86147,0.75554,0.90083,0,0,0,0,0,0,0,0.00313554,0.00313554,0.00313554
71,52029.2,0.85649,0.74618,0.89959,0,0,0,0,0,0,0,0.00303605,0.00303605,0.00303605
72,52760.8,0.85467,0.7317,0.89905,0,0,0,0,0,0,0,0.00293657,0.00293657,0.00293657
73,53493.2,0.84679,0.72491,0.89667,0,0,0,0,0,0,0,0.00283708,0.00283708,0.00283708
74,54225.7,0.83983,0.71598,0.89529,0,0,0,0,0,0,0,0.00273759,0.00273759,0.00273759
75,54957.8,0.83514,0.71089,0.89545,0,0,0,0,0,0,0,0.00263811,0.00263811,0.00263811
76,55690.1,0.82869,0.70541,0.89235,0,0,0,0,0,0,0,0.00253863,0.00253863,0.00253863
77,56422.3,0.8213,0.69239,0.89066,0,0,0,0,0,0,0,0.00243914,0.00243914,0.00243914
78,57155,0.8189,0.68105,0.89144,0,0,0,0,0,0,0,0.00233965,0.00233965,0.00233965
79,57887.2,0.81432,0.68035,0.8905,0,0,0,0,0,0,0,0.00224017,0.00224017,0.00224017
80,58619.4,0.80477,0.66701,0.8891,0,0,0,0,0,0,0,0.00214068,0.00214068,0.00214068
81,59351.8,0.79489,0.65495,0.88545,0,0,0,0,0,0,0,0.0020412,0.0020412,0.0020412
82,60084.3,0.78822,0.6471,0.88456,0,0,0,0,0,0,0,0.00194171,0.00194171,0.00194171
83,60816.4,0.77921,0.63066,0.88045,0,0,0,0,0,0,0,0.00184223,0.00184223,0.00184223
84,61547.8,0.77577,0.62849,0.88083,0,0,0,0,0,0,0,0.00174275,0.00174275,0.00174275
85,62279.2,0.76667,0.61489,0.87983,0,0,0,0,0,0,0,0.00164326,0.00164326,0.00164326
86,63010.5,0.75682,0.59974,0.87639,0,0,0,0,0,0,0,0.00154378,0.00154378,0.00154378
87,63741.6,0.75182,0.59362,0.87577,0,0,0,0,0,0,0,0.00144429,0.00144429,0.00144429
88,64473.1,0.74218,0.58172,0.8738,0,0,0,0,0,0,0,0.00134481,0.00134481,0.00134481
89,65204.4,0.73795,0.57173,0.87135,0,0,0,0,0,0,0,0.00124532,0.00124532,0.00124532
90,65936,0.72657,0.56439,0.86966,0,0,0,0,0,0,0,0.00114583,0.00114583,0.00114583
91,66667.5,0.722,0.55414,0.86906,0,0,0,0,0,0,0,0.00104635,0.00104635,0.00104635
92,67398.7,0.71174,0.54642,0.86766,0,0,0,0,0,0,0,0.000946865,0.000946865,0.000946865
93,68130,0.69714,0.52612,0.86326,0,0,0,0,0,0,0,0.00084738,0.00084738,0.00084738
94,68854.4,0.56524,0.28407,0.84519,0,0,0,0,0,0,0,0.000747895,0.000747895,0.000747895
95,69578.5,0.54918,0.26757,0.84132,0,0,0,0,0,0,0,0.00064841,0.00064841,0.00064841
96,70302.5,0.53325,0.25622,0.83619,0,0,0,0,0,0,0,0.000548925,0.000548925,0.000548925
97,71026.4,0.52169,0.24962,0.83239,0,0,0,0,0,0,0,0.00044944,0.00044944,0.00044944
98,71750.1,0.50774,0.24027,0.82874,0,0,0,0,0,0,0,0.000349955,0.000349955,0.000349955
99,72473.9,0.49523,0.22988,0.82574,0,0,0,0,0,0,0,0.00025047,0.00025047,0.00025047
100,73222.2,0.48371,0.22282,0.8229,0.93164,0.94824,0.96419,0.88748,0.90217,0.38249,0.88425,0.000150985,0.000150985,0.000150985
