epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,6548.62,0.24287,0.654,0.88563,0,0,0,0,0,0,0,0.00375254,0.00375254,0.00375254
65,6650.95,0.23547,0.6398,0.883,0,0,0,0,0,0,0,0.00365338,0.00365338,0.00365338
66,6753.13,0.23704,0.61591,0.88337,0,0,0,0,0,0,0,0.00355421,0.00355421,0.00355421
67,6855.26,0.23374,0.6181,0.88304,0,0,0,0,0,0,0,0.00345504,0.00345504,0.00345504
68,6957.4,0.23807,0.60875,0.88381,0,0,0,0,0,0,0,0.00335588,0.00335588,0.00335588
69,7059.89,0.2358,0.59733,0.88248,0,0,0,0,0,0,0,0.00325671,0.00325671,0.00325671
70,7162.15,0.23222,0.57453,0.88301,0,0,0,0,0,0,0,0.00315755,0.00315755,0.00315755
71,7264.29,0.231,0.57705,0.88136,0,0,0,0,0,0,0,0.00305838,0.00305838,0.00305838
72,7366.71,0.22875,0.59135,0.88172,0,0,0,0,0,0,0,0.00295921,0.00295921,0.00295921
73,7468.99,0.22976,0.5687,0.88104,0,0,0,0,0,0,0,0.00286005,0.00286005,0.00286005
74,7571.15,0.22283,0.55253,0.87971,0,0,0,0,0,0,0,0.00276088,0.00276088,0.00276088
75,7673.26,0.22461,0.54418,0.88052,0,0,0,0,0,0,0,0.00266172,0.00266172,0.00266172
76,7775.43,0.22532,0.52741,0.87769,0,0,0,0,0,0,0,0.00256255,0.00256255,0.00256255
77,7877.58,0.22285,0.52338,0.87967,0,0,0,0,0,0,0,0.00246338,0.00246338,0.00246338
78,7979.71,0.22134,0.51907,0.87758,0,0,0,0,0,0,0,0.00236422,0.00236422,0.00236422
79,8082.13,0.21549,0.49606,0.87584,0,0,0,0,0,0,0,0.00226505,0.00226505,0.00226505
80,8184.3,0.21669,0.50085,0.87568,0,0,0,0,0,0,0,0.00216589,0.00216589,0.00216589
81,8286.55,0.21381,0.4788,0.8787,0,0,0,0,0,0,0,0.00206672,0.00206672,0.00206672
82,8388.94,0.21222,0.48432,0.87727,0,0,0,0,0,0,0,0.00196755,0.00196755,0.00196755
83,8491.14,0.21411,0.47355,0.87661,0,0,0,0,0,0,0,0.00186839,0.00186839,0.00186839
84,8593.33,0.21247,0.46055,0.87408,0,0,0,0,0,0,0,0.00176922,0.00176922,0.00176922
85,8695.52,0.20777,0.45576,0.87371,0,0,0,0,0,0,0,0.00167006,0.00167006,0.00167006
86,8797.8,0.20686,0.44428,0.87488,0,0,0,0,0,0,0,0.00157089,0.00157089,0.00157089
87,8900.1,0.2019,0.44163,0.87405,0,0,0,0,0,0,0,0.00147172,0.00147172,0.00147172
88,9002.25,0.20412,0.43638,0.8761,0,0,0,0,0,0,0,0.00137256,0.00137256,0.00137256
89,9104.71,0.20214,0.41844,0.87487,0,0,0,0,0,0,0,0.00127339,0.00127339,0.00127339
90,9207,0.19701,0.41317,0.87087,0,0,0,0,0,0,0,0.00117423,0.00117423,0.00117423
91,9308.35,0.15259,0.21975,0.83723,0,0,0,0,0,0,0,0.00107506,0.00107506,0.00107506
92,9409.63,0.15359,0.21492,0.83909,0,0,0,0,0,0,0,0.000975894,0.000975894,0.000975894
93,9510.84,0.14895,0.20631,0.83517,0,0,0,0,0,0,0,0.000876728,0.000876728,0.000876728
94,9611.98,0.14541,0.18865,0.83375,0,0,0,0,0,0,0,0.000777562,0.000777562,0.000777562
95,9713.16,0.14451,0.18786,0.83433,0,0,0,0,0,0,0,0.000678396,0.000678396,0.000678396
96,9814.49,0.14003,0.17988,0.83233,0,0,0,0,0,0,0,0.00057923,0.00057923,0.00057923
97,9915.61,0.13716,0.16983,0.83307,0,0,0,0,0,0,0,0.000480064,0.000480064,0.000480064
98,10016.8,0.13459,0.16088,0.82901,0,0,0,0,0,0,0,0.000380898,0.000380898,0.000380898
99,10118.1,0.13348,0.15973,0.82852,0,0,0,0,0,0,0,0.000281732,0.000281732,0.000281732
100,10222.7,0.13018,0.14968,0.82942,0.96679,0.96169,0.99198,0.96829,0.22758,0.18492,0.81148,0.000182566,0.000182566,0.000182566
